Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-06-23,IS,Iceland,EURO,0,1815,0,10
2020-06-24,IS,Iceland,EURO,0,1815,0,10
2020-06-25,IS,Iceland,EURO,0,1815,0,10
2020-06-26,IS,Iceland,EURO,2,1817,0,10
2020-06-27,IS,Iceland,EURO,2,1819,0,10
2020-06-28,IS,Iceland,EURO,2,1821,0,10
2020-06-29,IS,Iceland,EURO,0,1821,0,10
2020-06-30,IS,Iceland,EURO,1,1822,0,10
2020-07-01,IS,Iceland,EURO,1,1823,0,10
2020-07-02,IS,Iceland,EURO,2,1825,0,10
2020-07-03,IS,Iceland,EURO,1,1826,0,10
2020-07-04,IS,Iceland,EURO,5,1831,0,10
2020-07-05,IS,Iceland,EURO,0,1831,0,10
2020-07-06,IS,Iceland,EURO,0,1831,0,10
2020-07-07,IS,Iceland,EURO,0,1831,0,10
2020-07-08,IS,Iceland,EURO,2,1833,0,10
2020-07-09,IS,Iceland,EURO,1,1834,0,10
2020-07-10,IS,Iceland,EURO,0,1834,0,10
2020-07-11,IS,Iceland,EURO,0,1834,0,10
2020-07-12,IS,Iceland,EURO,0,1834,0,10
2020-07-13,IS,Iceland,EURO,0,1834,0,10
2020-07-14,IS,Iceland,EURO,0,1834,0,10
2020-07-15,IS,Iceland,EURO,0,1834,0,10
2020-07-16,IS,Iceland,EURO,2,1836,0,10
2020-07-17,IS,Iceland,EURO,0,1836,0,10
2020-07-18,IS,Iceland,EURO,1,1837,0,10
2020-07-19,IS,Iceland,EURO,0,1837,0,10
2020-07-20,IS,Iceland,EURO,2,1839,0,10
2020-07-21,IS,Iceland,EURO,1,1840,0,10
2020-07-22,IS,Iceland,EURO,1,1841,0,10
2020-07-23,IS,Iceland,EURO,0,1841,0,10
2020-07-24,IS,Iceland,EURO,1,1842,0,10
2020-07-25,IS,Iceland,EURO,2,1844,0,10
2020-07-26,IS,Iceland,EURO,1,1845,0,10
2020-07-27,IS,Iceland,EURO,4,1849,0,10
2020-07-28,IS,Iceland,EURO,6,1855,0,10
2020-07-29,IS,Iceland,EURO,4,1859,0,10
2020-07-30,IS,Iceland,EURO,4,1863,0,10
2020-07-31,IS,Iceland,EURO,12,1875,0,10
2020-08-01,IS,Iceland,EURO,12,1887,0,10
2020-08-02,IS,Iceland,EURO,8,1895,0,10
2020-08-03,IS,Iceland,EURO,13,1908,0,10
2020-08-04,IS,Iceland,EURO,8,1916,0,10
2020-08-05,IS,Iceland,EURO,3,1919,0,10
2020-08-06,IS,Iceland,EURO,10,1929,0,10
2020-08-07,IS,Iceland,EURO,6,1935,0,10
2020-08-08,IS,Iceland,EURO,18,1953,0,10
2020-08-09,IS,Iceland,EURO,6,1959,0,10
2020-08-10,IS,Iceland,EURO,4,1963,0,10
2020-08-11,IS,Iceland,EURO,4,1967,0,10
2020-08-12,IS,Iceland,EURO,5,1972,0,10
2020-08-13,IS,Iceland,EURO,4,1976,0,10
2020-08-14,IS,Iceland,EURO,10,1986,0,10
2020-08-15,IS,Iceland,EURO,8,1994,0,10
2020-08-16,IS,Iceland,EURO,10,2004,0,10
2020-08-17,IS,Iceland,EURO,10,2014,0,10
2020-08-18,IS,Iceland,EURO,9,2023,0,10
2020-08-19,IS,Iceland,EURO,8,2031,0,10
2020-08-20,IS,Iceland,EURO,8,2039,0,10
2020-08-21,IS,Iceland,EURO,4,2043,0,10
2020-08-22,IS,Iceland,EURO,11,2054,0,10
2020-08-23,IS,Iceland,EURO,10,2064,0,10
2020-08-24,IS,Iceland,EURO,6,2070,0,10
2020-08-25,IS,Iceland,EURO,7,2077,0,10
2020-08-26,IS,Iceland,EURO,4,2081,0,10
2020-08-27,IS,Iceland,EURO,8,2089,0,10
2020-08-28,IS,Iceland,EURO,9,2098,0,10
2020-08-29,IS,Iceland,EURO,3,2101,0,10
2020-08-30,IS,Iceland,EURO,8,2109,0,10
2020-08-31,IS,Iceland,EURO,5,2114,0,10
2020-09-01,IS,Iceland,EURO,2,2116,0,10
2020-09-02,IS,Iceland,EURO,5,2121,0,10
2020-09-03,IS,Iceland,EURO,11,2132,0,10
2020-09-04,IS,Iceland,EURO,4,2136,0,10
2020-09-05,IS,Iceland,EURO,6,2142,0,10
2020-09-06,IS,Iceland,EURO,3,2145,0,10
2020-09-07,IS,Iceland,EURO,3,2148,0,10
2020-09-08,IS,Iceland,EURO,4,2152,0,10
2020-09-09,IS,Iceland,EURO,7,2159,0,10
2020-09-10,IS,Iceland,EURO,5,2164,0,10
2020-09-11,IS,Iceland,EURO,5,2169,0,10
2020-09-12,IS,Iceland,EURO,1,2170,0,10
2020-09-13,IS,Iceland,EURO,1,2171,0,10
2020-09-14,IS,Iceland,EURO,2,2173,0,10
2020-09-15,IS,Iceland,EURO,3,2176,0,10
2020-09-16,IS,Iceland,EURO,7,2183,0,10
2020-09-17,IS,Iceland,EURO,13,2196,0,10
2020-09-18,IS,Iceland,EURO,22,2218,0,10
2020-09-19,IS,Iceland,EURO,22,2240,0,10
2020-09-20,IS,Iceland,EURO,74,2314,0,10
2020-09-21,IS,Iceland,EURO,39,2353,0,10
2020-09-22,IS,Iceland,EURO,32,2385,0,10
2020-09-23,IS,Iceland,EURO,37,2422,0,10
2020-09-24,IS,Iceland,EURO,58,2480,0,10
2020-09-25,IS,Iceland,EURO,36,2516,0,10
2020-09-26,IS,Iceland,EURO,47,2563,0,10
2020-09-27,IS,Iceland,EURO,39,2602,0,10
2020-09-28,IS,Iceland,EURO,22,2624,0,10
2020-09-29,IS,Iceland,EURO,43,2667,0,10
2020-09-30,IS,Iceland,EURO,32,2699,0,10
2020-10-01,IS,Iceland,EURO,33,2732,0,10
2020-10-02,IS,Iceland,EURO,40,2772,0,10
2020-10-03,IS,Iceland,EURO,41,2813,0,10
2020-10-04,IS,Iceland,EURO,62,2875,0,10
2020-10-05,IS,Iceland,EURO,49,2924,0,10
2020-10-06,IS,Iceland,EURO,65,2989,0,10
2020-10-07,IS,Iceland,EURO,100,3089,0,10
2020-10-08,IS,Iceland,EURO,87,3176,0,10
2020-10-09,IS,Iceland,EURO,101,3277,0,10
2020-10-10,IS,Iceland,EURO,105,3382,0,10
2020-10-11,IS,Iceland,EURO,96,3478,0,10
2020-10-12,IS,Iceland,EURO,61,3539,0,10
2020-10-13,IS,Iceland,EURO,53,3592,0,10
2020-10-14,IS,Iceland,EURO,85,3677,0,10
2020-10-15,IS,Iceland,EURO,90,3767,0,10
2020-10-16,IS,Iceland,EURO,97,3864,0,10
2020-10-17,IS,Iceland,EURO,68,3932,0,10
2020-10-18,IS,Iceland,EURO,72,4004,1,11
2020-10-19,IS,Iceland,EURO,56,4060,0,11
2020-10-20,IS,Iceland,EURO,61,4121,0,11
2020-10-21,IS,Iceland,EURO,70,4191,0,11
2020-10-22,IS,Iceland,EURO,45,4236,0,11
2020-10-23,IS,Iceland,EURO,49,4285,0,11
2020-10-24,IS,Iceland,EURO,36,4321,0,11
2020-10-25,IS,Iceland,EURO,77,4398,0,11
2020-10-26,IS,Iceland,EURO,60,4458,0,11
2020-10-27,IS,Iceland,EURO,64,4522,0,11
2020-10-28,IS,Iceland,EURO,67,4589,0,11
2020-10-29,IS,Iceland,EURO,102,4691,0,11
2020-10-30,IS,Iceland,EURO,42,4733,1,12
2020-10-31,IS,Iceland,EURO,78,4811,0,12
2020-11-01,IS,Iceland,EURO,60,4871,0,12
2020-11-02,IS,Iceland,EURO,28,4899,0,12
2020-11-03,IS,Iceland,EURO,32,4931,0,12
2020-11-04,IS,Iceland,EURO,28,4959,0,12
2020-11-05,IS,Iceland,EURO,33,4992,5,17
2020-11-06,IS,Iceland,EURO,25,5017,0,17
2020-11-07,IS,Iceland,EURO,20,5037,1,18
2020-11-08,IS,Iceland,EURO,26,5063,0,18
2020-11-09,IS,Iceland,EURO,17,5080,0,18
2020-11-10,IS,Iceland,EURO,23,5103,2,20
2020-11-11,IS,Iceland,EURO,11,5114,3,23
2020-11-12,IS,Iceland,EURO,28,5142,1,24
2020-11-13,IS,Iceland,EURO,20,5162,0,24
2020-11-14,IS,Iceland,EURO,8,5170,1,25
2020-11-15,IS,Iceland,EURO,17,5187,0,25
2020-11-16,IS,Iceland,EURO,11,5198,0,25
2020-11-17,IS,Iceland,EURO,12,5210,0,25
2020-11-18,IS,Iceland,EURO,7,5217,0,25
2020-11-19,IS,Iceland,EURO,13,5230,0,25
2020-11-20,IS,Iceland,EURO,5,5235,0,25
2020-11-21,IS,Iceland,EURO,19,5254,0,25
2020-11-22,IS,Iceland,EURO,18,5272,1,26
2020-11-23,IS,Iceland,EURO,15,5287,0,26
2020-11-24,IS,Iceland,EURO,3,5290,0,26
2020-11-25,IS,Iceland,EURO,15,5305,0,26
2020-11-26,IS,Iceland,EURO,8,5313,0,26
2020-11-27,IS,Iceland,EURO,13,5326,0,26
2020-11-28,IS,Iceland,EURO,22,5348,0,26
2020-11-29,IS,Iceland,EURO,23,5371,0,26
2020-11-30,IS,Iceland,EURO,17,5388,0,26
2020-12-01,IS,Iceland,EURO,8,5396,0,26
2020-12-02,IS,Iceland,EURO,21,5417,0,26
2020-12-03,IS,Iceland,EURO,17,5434,1,27
2020-12-04,IS,Iceland,EURO,15,5449,0,27
2020-12-05,IS,Iceland,EURO,14,5463,0,27
2020-12-06,IS,Iceland,EURO,14,5477,0,27
2020-12-07,IS,Iceland,EURO,9,5486,0,27
2020-12-08,IS,Iceland,EURO,9,5495,0,27
2020-12-09,IS,Iceland,EURO,11,5506,0,27
2020-12-10,IS,Iceland,EURO,13,5519,1,28
2020-12-11,IS,Iceland,EURO,5,5524,0,28
2020-12-12,IS,Iceland,EURO,18,5542,0,28
2020-12-13,IS,Iceland,EURO,8,5550,0,28
2020-12-14,IS,Iceland,EURO,10,5560,0,28
2020-12-15,IS,Iceland,EURO,6,5566,0,28
2020-12-16,IS,Iceland,EURO,6,5572,0,28
2020-12-17,IS,Iceland,EURO,8,5580,0,28
2020-12-18,IS,Iceland,EURO,11,5591,0,28
2020-12-19,IS,Iceland,EURO,15,5606,0,28
2020-12-20,IS,Iceland,EURO,18,5624,0,28
2020-12-21,IS,Iceland,EURO,22,5646,0,28
2020-12-22,IS,Iceland,EURO,9,5655,0,28
2020-12-23,IS,Iceland,EURO,13,5668,0,28
2020-12-24,IS,Iceland,EURO,19,5687,0,28
2020-12-25,IS,Iceland,EURO,24,5711,0,28
2020-12-26,IS,Iceland,EURO,4,5715,0,28
2020-12-27,IS,Iceland,EURO,1,5716,0,28
2020-12-28,IS,Iceland,EURO,14,5730,0,28
2020-12-29,IS,Iceland,EURO,5,5735,0,28
2020-12-30,IS,Iceland,EURO,12,5747,1,29
2020-12-31,IS,Iceland,EURO,16,5763,0,29
2021-01-01,IS,Iceland,EURO,4,5767,0,29
2021-01-02,IS,Iceland,EURO,4,5771,0,29
2021-01-03,IS,Iceland,EURO,0,5771,0,29
2021-01-04,IS,Iceland,EURO,16,5787,0,29
2021-01-05,IS,Iceland,EURO,21,5808,0,29
2021-01-06,IS,Iceland,EURO,10,5818,0,29
2021-01-07,IS,Iceland,EURO,20,5838,0,29
